folder,image,image_path,pedestrian_pixels,risk_level
DAVID-sim/m1596437/Labels/Video_001,v001_0165.png,DAVID-sim/m1596437/Labels/Video_001/v001_0165.png,160,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0201.png,DAVID-sim/m1596437/Labels/Video_001/v001_0201.png,365,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0266.png,DAVID-sim/m1596437/Labels/Video_001/v001_0266.png,1760,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0159.png,DAVID-sim/m1596437/Labels/Video_001/v001_0159.png,157,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0141.png,DAVID-sim/m1596437/Labels/Video_001/v001_0141.png,141,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0312.png,DAVID-sim/m1596437/Labels/Video_001/v001_0312.png,85,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0011.png,DAVID-sim/m1596437/Labels/Video_001/v001_0011.png,183,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0188.png,DAVID-sim/m1596437/Labels/Video_001/v001_0188.png,412,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0024.png,DAVID-sim/m1596437/Labels/Video_001/v001_0024.png,321,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0172.png,DAVID-sim/m1596437/Labels/Video_001/v001_0172.png,210,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0235.png,DAVID-sim/m1596437/Labels/Video_001/v001_0235.png,529,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0106.png,DAVID-sim/m1596437/Labels/Video_001/v001_0106.png,48,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0064.png,DAVID-sim/m1596437/Labels/Video_001/v001_0064.png,1084,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0061.png,DAVID-sim/m1596437/Labels/Video_001/v001_0061.png,893,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0264.png,DAVID-sim/m1596437/Labels/Video_001/v001_0264.png,1718,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0267.png,DAVID-sim/m1596437/Labels/Video_001/v001_0267.png,2005,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0110.png,DAVID-sim/m1596437/Labels/Video_001/v001_0110.png,57,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0179.png,DAVID-sim/m1596437/Labels/Video_001/v001_0179.png,299,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0005.png,DAVID-sim/m1596437/Labels/Video_001/v001_0005.png,532,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0272.png,DAVID-sim/m1596437/Labels/Video_001/v001_0272.png,2519,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0244.png,DAVID-sim/m1596437/Labels/Video_001/v001_0244.png,565,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0302.png,DAVID-sim/m1596437/Labels/Video_001/v001_0302.png,2287,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0014.png,DAVID-sim/m1596437/Labels/Video_001/v001_0014.png,208,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0079.png,DAVID-sim/m1596437/Labels/Video_001/v001_0079.png,354,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0307.png,DAVID-sim/m1596437/Labels/Video_001/v001_0307.png,79,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0320.png,DAVID-sim/m1596437/Labels/Video_001/v001_0320.png,123,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0015.png,DAVID-sim/m1596437/Labels/Video_001/v001_0015.png,219,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0116.png,DAVID-sim/m1596437/Labels/Video_001/v001_0116.png,65,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0251.png,DAVID-sim/m1596437/Labels/Video_001/v001_0251.png,1042,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0202.png,DAVID-sim/m1596437/Labels/Video_001/v001_0202.png,349,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0215.png,DAVID-sim/m1596437/Labels/Video_001/v001_0215.png,339,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0291.png,DAVID-sim/m1596437/Labels/Video_001/v001_0291.png,5971,High
DAVID-sim/m1596437/Labels/Video_001,v001_0031.png,DAVID-sim/m1596437/Labels/Video_001/v001_0031.png,294,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0174.png,DAVID-sim/m1596437/Labels/Video_001/v001_0174.png,205,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0158.png,DAVID-sim/m1596437/Labels/Video_001/v001_0158.png,152,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0089.png,DAVID-sim/m1596437/Labels/Video_001/v001_0089.png,2310,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0037.png,DAVID-sim/m1596437/Labels/Video_001/v001_0037.png,343,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0122.png,DAVID-sim/m1596437/Labels/Video_001/v001_0122.png,81,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0198.png,DAVID-sim/m1596437/Labels/Video_001/v001_0198.png,388,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0041.png,DAVID-sim/m1596437/Labels/Video_001/v001_0041.png,377,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0040.png,DAVID-sim/m1596437/Labels/Video_001/v001_0040.png,363,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0068.png,DAVID-sim/m1596437/Labels/Video_001/v001_0068.png,1651,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0199.png,DAVID-sim/m1596437/Labels/Video_001/v001_0199.png,389,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0331.png,DAVID-sim/m1596437/Labels/Video_001/v001_0331.png,2784,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0176.png,DAVID-sim/m1596437/Labels/Video_001/v001_0176.png,245,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0078.png,DAVID-sim/m1596437/Labels/Video_001/v001_0078.png,322,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0038.png,DAVID-sim/m1596437/Labels/Video_001/v001_0038.png,317,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0206.png,DAVID-sim/m1596437/Labels/Video_001/v001_0206.png,361,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0170.png,DAVID-sim/m1596437/Labels/Video_001/v001_0170.png,197,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0288.png,DAVID-sim/m1596437/Labels/Video_001/v001_0288.png,4506,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0191.png,DAVID-sim/m1596437/Labels/Video_001/v001_0191.png,374,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0118.png,DAVID-sim/m1596437/Labels/Video_001/v001_0118.png,78,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0243.png,DAVID-sim/m1596437/Labels/Video_001/v001_0243.png,554,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0269.png,DAVID-sim/m1596437/Labels/Video_001/v001_0269.png,2633,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0060.png,DAVID-sim/m1596437/Labels/Video_001/v001_0060.png,803,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0289.png,DAVID-sim/m1596437/Labels/Video_001/v001_0289.png,5509,High
DAVID-sim/m1596437/Labels/Video_001,v001_0012.png,DAVID-sim/m1596437/Labels/Video_001/v001_0012.png,184,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0027.png,DAVID-sim/m1596437/Labels/Video_001/v001_0027.png,451,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0049.png,DAVID-sim/m1596437/Labels/Video_001/v001_0049.png,443,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0317.png,DAVID-sim/m1596437/Labels/Video_001/v001_0317.png,88,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0221.png,DAVID-sim/m1596437/Labels/Video_001/v001_0221.png,341,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0075.png,DAVID-sim/m1596437/Labels/Video_001/v001_0075.png,370,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0247.png,DAVID-sim/m1596437/Labels/Video_001/v001_0247.png,715,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0280.png,DAVID-sim/m1596437/Labels/Video_001/v001_0280.png,3198,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0009.png,DAVID-sim/m1596437/Labels/Video_001/v001_0009.png,811,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0128.png,DAVID-sim/m1596437/Labels/Video_001/v001_0128.png,103,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0212.png,DAVID-sim/m1596437/Labels/Video_001/v001_0212.png,358,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0059.png,DAVID-sim/m1596437/Labels/Video_001/v001_0059.png,719,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0187.png,DAVID-sim/m1596437/Labels/Video_001/v001_0187.png,391,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0237.png,DAVID-sim/m1596437/Labels/Video_001/v001_0237.png,598,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0300.png,DAVID-sim/m1596437/Labels/Video_001/v001_0300.png,2227,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0115.png,DAVID-sim/m1596437/Labels/Video_001/v001_0115.png,49,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0103.png,DAVID-sim/m1596437/Labels/Video_001/v001_0103.png,39,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0003.png,DAVID-sim/m1596437/Labels/Video_001/v001_0003.png,495,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0029.png,DAVID-sim/m1596437/Labels/Video_001/v001_0029.png,260,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0248.png,DAVID-sim/m1596437/Labels/Video_001/v001_0248.png,741,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0285.png,DAVID-sim/m1596437/Labels/Video_001/v001_0285.png,3299,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0019.png,DAVID-sim/m1596437/Labels/Video_001/v001_0019.png,231,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0161.png,DAVID-sim/m1596437/Labels/Video_001/v001_0161.png,173,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0175.png,DAVID-sim/m1596437/Labels/Video_001/v001_0175.png,217,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0290.png,DAVID-sim/m1596437/Labels/Video_001/v001_0290.png,5990,High
DAVID-sim/m1596437/Labels/Video_001,v001_0219.png,DAVID-sim/m1596437/Labels/Video_001/v001_0219.png,349,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0279.png,DAVID-sim/m1596437/Labels/Video_001/v001_0279.png,3234,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0337.png,DAVID-sim/m1596437/Labels/Video_001/v001_0337.png,3143,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0001.png,DAVID-sim/m1596437/Labels/Video_001/v001_0001.png,485,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0240.png,DAVID-sim/m1596437/Labels/Video_001/v001_0240.png,555,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0316.png,DAVID-sim/m1596437/Labels/Video_001/v001_0316.png,90,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0048.png,DAVID-sim/m1596437/Labels/Video_001/v001_0048.png,439,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0131.png,DAVID-sim/m1596437/Labels/Video_001/v001_0131.png,118,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0002.png,DAVID-sim/m1596437/Labels/Video_001/v001_0002.png,469,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0314.png,DAVID-sim/m1596437/Labels/Video_001/v001_0314.png,95,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0162.png,DAVID-sim/m1596437/Labels/Video_001/v001_0162.png,177,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0052.png,DAVID-sim/m1596437/Labels/Video_001/v001_0052.png,526,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0246.png,DAVID-sim/m1596437/Labels/Video_001/v001_0246.png,661,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0168.png,DAVID-sim/m1596437/Labels/Video_001/v001_0168.png,174,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0017.png,DAVID-sim/m1596437/Labels/Video_001/v001_0017.png,245,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0207.png,DAVID-sim/m1596437/Labels/Video_001/v001_0207.png,379,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0262.png,DAVID-sim/m1596437/Labels/Video_001/v001_0262.png,1607,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0071.png,DAVID-sim/m1596437/Labels/Video_001/v001_0071.png,2215,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0066.png,DAVID-sim/m1596437/Labels/Video_001/v001_0066.png,1368,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0299.png,DAVID-sim/m1596437/Labels/Video_001/v001_0299.png,2093,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0333.png,DAVID-sim/m1596437/Labels/Video_001/v001_0333.png,2573,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0324.png,DAVID-sim/m1596437/Labels/Video_001/v001_0324.png,1793,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0274.png,DAVID-sim/m1596437/Labels/Video_001/v001_0274.png,2587,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0132.png,DAVID-sim/m1596437/Labels/Video_001/v001_0132.png,137,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0119.png,DAVID-sim/m1596437/Labels/Video_001/v001_0119.png,79,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0189.png,DAVID-sim/m1596437/Labels/Video_001/v001_0189.png,405,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0035.png,DAVID-sim/m1596437/Labels/Video_001/v001_0035.png,361,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0208.png,DAVID-sim/m1596437/Labels/Video_001/v001_0208.png,398,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0104.png,DAVID-sim/m1596437/Labels/Video_001/v001_0104.png,45,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0109.png,DAVID-sim/m1596437/Labels/Video_001/v001_0109.png,53,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0252.png,DAVID-sim/m1596437/Labels/Video_001/v001_0252.png,1081,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0210.png,DAVID-sim/m1596437/Labels/Video_001/v001_0210.png,416,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0111.png,DAVID-sim/m1596437/Labels/Video_001/v001_0111.png,59,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0030.png,DAVID-sim/m1596437/Labels/Video_001/v001_0030.png,238,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0022.png,DAVID-sim/m1596437/Labels/Video_001/v001_0022.png,319,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0044.png,DAVID-sim/m1596437/Labels/Video_001/v001_0044.png,320,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0282.png,DAVID-sim/m1596437/Labels/Video_001/v001_0282.png,3191,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0018.png,DAVID-sim/m1596437/Labels/Video_001/v001_0018.png,242,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0213.png,DAVID-sim/m1596437/Labels/Video_001/v001_0213.png,350,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0261.png,DAVID-sim/m1596437/Labels/Video_001/v001_0261.png,1637,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0004.png,DAVID-sim/m1596437/Labels/Video_001/v001_0004.png,500,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0121.png,DAVID-sim/m1596437/Labels/Video_001/v001_0121.png,86,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0257.png,DAVID-sim/m1596437/Labels/Video_001/v001_0257.png,1217,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0281.png,DAVID-sim/m1596437/Labels/Video_001/v001_0281.png,3201,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0144.png,DAVID-sim/m1596437/Labels/Video_001/v001_0144.png,164,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0332.png,DAVID-sim/m1596437/Labels/Video_001/v001_0332.png,2547,Medium
DAVID-sim/m1596437/Labels/Video_001,v001_0051.png,DAVID-sim/m1596437/Labels/Video_001/v001_0051.png,505,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0094.png,DAVID-sim/m1596437/Labels/Video_001/v001_0094.png,22,Low
DAVID-sim/m1596437/Labels/Video_001,v001_0135.png,DAVID-sim/m1596437/Labels/Video_001/v001_0135.png,137,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0306.png,DAVID-sim/m1596437/Labels/Video_002/v002_0306.png,6028,High
DAVID-sim/m1596437/Labels/Video_002,v002_0213.png,DAVID-sim/m1596437/Labels/Video_002/v002_0213.png,1716,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0319.png,DAVID-sim/m1596437/Labels/Video_002/v002_0319.png,16070,High
DAVID-sim/m1596437/Labels/Video_002,v002_0079.png,DAVID-sim/m1596437/Labels/Video_002/v002_0079.png,739,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0189.png,DAVID-sim/m1596437/Labels/Video_002/v002_0189.png,1517,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0282.png,DAVID-sim/m1596437/Labels/Video_002/v002_0282.png,18548,High
DAVID-sim/m1596437/Labels/Video_002,v002_0211.png,DAVID-sim/m1596437/Labels/Video_002/v002_0211.png,1501,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0087.png,DAVID-sim/m1596437/Labels/Video_002/v002_0087.png,553,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0018.png,DAVID-sim/m1596437/Labels/Video_002/v002_0018.png,25788,High
DAVID-sim/m1596437/Labels/Video_002,v002_0153.png,DAVID-sim/m1596437/Labels/Video_002/v002_0153.png,830,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0167.png,DAVID-sim/m1596437/Labels/Video_002/v002_0167.png,1077,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0058.png,DAVID-sim/m1596437/Labels/Video_002/v002_0058.png,1624,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0056.png,DAVID-sim/m1596437/Labels/Video_002/v002_0056.png,1746,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0357.png,DAVID-sim/m1596437/Labels/Video_002/v002_0357.png,24767,High
DAVID-sim/m1596437/Labels/Video_002,v002_0256.png,DAVID-sim/m1596437/Labels/Video_002/v002_0256.png,23825,High
DAVID-sim/m1596437/Labels/Video_002,v002_0009.png,DAVID-sim/m1596437/Labels/Video_002/v002_0009.png,729,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0165.png,DAVID-sim/m1596437/Labels/Video_002/v002_0165.png,935,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0231.png,DAVID-sim/m1596437/Labels/Video_002/v002_0231.png,3084,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0073.png,DAVID-sim/m1596437/Labels/Video_002/v002_0073.png,787,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0194.png,DAVID-sim/m1596437/Labels/Video_002/v002_0194.png,1419,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0183.png,DAVID-sim/m1596437/Labels/Video_002/v002_0183.png,1287,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0099.png,DAVID-sim/m1596437/Labels/Video_002/v002_0099.png,489,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0195.png,DAVID-sim/m1596437/Labels/Video_002/v002_0195.png,1487,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0205.png,DAVID-sim/m1596437/Labels/Video_002/v002_0205.png,1529,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0346.png,DAVID-sim/m1596437/Labels/Video_002/v002_0346.png,24780,High
DAVID-sim/m1596437/Labels/Video_002,v002_0294.png,DAVID-sim/m1596437/Labels/Video_002/v002_0294.png,14778,High
DAVID-sim/m1596437/Labels/Video_002,v002_0061.png,DAVID-sim/m1596437/Labels/Video_002/v002_0061.png,1512,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0123.png,DAVID-sim/m1596437/Labels/Video_002/v002_0123.png,676,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0068.png,DAVID-sim/m1596437/Labels/Video_002/v002_0068.png,1024,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0291.png,DAVID-sim/m1596437/Labels/Video_002/v002_0291.png,12240,High
DAVID-sim/m1596437/Labels/Video_002,v002_0341.png,DAVID-sim/m1596437/Labels/Video_002/v002_0341.png,24748,High
DAVID-sim/m1596437/Labels/Video_002,v002_0144.png,DAVID-sim/m1596437/Labels/Video_002/v002_0144.png,840,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0324.png,DAVID-sim/m1596437/Labels/Video_002/v002_0324.png,23722,High
DAVID-sim/m1596437/Labels/Video_002,v002_0264.png,DAVID-sim/m1596437/Labels/Video_002/v002_0264.png,19524,High
DAVID-sim/m1596437/Labels/Video_002,v002_0353.png,DAVID-sim/m1596437/Labels/Video_002/v002_0353.png,24762,High
DAVID-sim/m1596437/Labels/Video_002,v002_0265.png,DAVID-sim/m1596437/Labels/Video_002/v002_0265.png,17859,High
DAVID-sim/m1596437/Labels/Video_002,v002_0004.png,DAVID-sim/m1596437/Labels/Video_002/v002_0004.png,1128,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0201.png,DAVID-sim/m1596437/Labels/Video_002/v002_0201.png,1376,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0136.png,DAVID-sim/m1596437/Labels/Video_002/v002_0136.png,847,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0154.png,DAVID-sim/m1596437/Labels/Video_002/v002_0154.png,832,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0304.png,DAVID-sim/m1596437/Labels/Video_002/v002_0304.png,7720,High
DAVID-sim/m1596437/Labels/Video_002,v002_0051.png,DAVID-sim/m1596437/Labels/Video_002/v002_0051.png,2476,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0023.png,DAVID-sim/m1596437/Labels/Video_002/v002_0023.png,23563,High
DAVID-sim/m1596437/Labels/Video_002,v002_0235.png,DAVID-sim/m1596437/Labels/Video_002/v002_0235.png,3654,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0090.png,DAVID-sim/m1596437/Labels/Video_002/v002_0090.png,558,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0263.png,DAVID-sim/m1596437/Labels/Video_002/v002_0263.png,20964,High
DAVID-sim/m1596437/Labels/Video_002,v002_0345.png,DAVID-sim/m1596437/Labels/Video_002/v002_0345.png,24758,High
DAVID-sim/m1596437/Labels/Video_002,v002_0020.png,DAVID-sim/m1596437/Labels/Video_002/v002_0020.png,27790,High
DAVID-sim/m1596437/Labels/Video_002,v002_0290.png,DAVID-sim/m1596437/Labels/Video_002/v002_0290.png,12522,High
DAVID-sim/m1596437/Labels/Video_002,v002_0274.png,DAVID-sim/m1596437/Labels/Video_002/v002_0274.png,21760,High
DAVID-sim/m1596437/Labels/Video_002,v002_0340.png,DAVID-sim/m1596437/Labels/Video_002/v002_0340.png,24769,High
DAVID-sim/m1596437/Labels/Video_002,v002_0109.png,DAVID-sim/m1596437/Labels/Video_002/v002_0109.png,538,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0330.png,DAVID-sim/m1596437/Labels/Video_002/v002_0330.png,24546,High
DAVID-sim/m1596437/Labels/Video_002,v002_0355.png,DAVID-sim/m1596437/Labels/Video_002/v002_0355.png,24788,High
DAVID-sim/m1596437/Labels/Video_002,v002_0115.png,DAVID-sim/m1596437/Labels/Video_002/v002_0115.png,591,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0113.png,DAVID-sim/m1596437/Labels/Video_002/v002_0113.png,552,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0280.png,DAVID-sim/m1596437/Labels/Video_002/v002_0280.png,15789,High
DAVID-sim/m1596437/Labels/Video_002,v002_0299.png,DAVID-sim/m1596437/Labels/Video_002/v002_0299.png,8558,High
DAVID-sim/m1596437/Labels/Video_002,v002_0035.png,DAVID-sim/m1596437/Labels/Video_002/v002_0035.png,7301,High
DAVID-sim/m1596437/Labels/Video_002,v002_0127.png,DAVID-sim/m1596437/Labels/Video_002/v002_0127.png,686,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0012.png,DAVID-sim/m1596437/Labels/Video_002/v002_0012.png,602,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0045.png,DAVID-sim/m1596437/Labels/Video_002/v002_0045.png,3565,Medium
DAVID-sim/m1596437/Labels/Video_002,v002_0083.png,DAVID-sim/m1596437/Labels/Video_002/v002_0083.png,629,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0084.png,DAVID-sim/m1596437/Labels/Video_002/v002_0084.png,586,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0106.png,DAVID-sim/m1596437/Labels/Video_002/v002_0106.png,495,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0161.png,DAVID-sim/m1596437/Labels/Video_002/v002_0161.png,848,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0160.png,DAVID-sim/m1596437/Labels/Video_002/v002_0160.png,832,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0130.png,DAVID-sim/m1596437/Labels/Video_002/v002_0130.png,674,Low
DAVID-sim/m1596437/Labels/Video_002,v002_0301.png,DAVID-sim/m1596437/Labels/Video_002/v002_0301.png,8042,High
DAVID-sim/m1596437/Labels/Video_002,v002_0220.png,DAVID-sim/m1596437/Labels/Video_002/v002_0220.png,1884,Medium
